odel initialized
Skipping user 8 as not enough periods (4862)
08/23/17 14:35:55 Sample 33 of 50 Precision 0.5 Recall 0.333

08/23/17 14:39:56 Sample 34 of 50 Precision 0.6 Recall 0.75

08/23/17 14:43:08 Sample 35 of 50 Precision 0.625 Recall 1.0

08/23/17 14:46:20 Sample 36 of 50 Precision 0.429 Recall 0.5

08/23/17 14:49:32 Sample 37 of 50 Precision 0.286 Recall 0.4

08/23/17 14:52:41 Sample 38 of 50 Precision 0.778 Recall 0.778

08/23/17 14:55:49 Sample 39 of 50 Precision 0.6 Recall 0.75

08/23/17 14:59:00 Sample 40 of 50 Precision 0.667 Recall 0.8

08/23/17 15:02:15 Sample 41 of 50 Precision 0.556 Recall 0.714

